stmt_id,ckt_id
161963,299666
201809,104841
143908,36519
207312,4619
83929,302063
118,57086
132913,153087
118639,175141
219807,2999
108702,6728
99738,66734
214105,113120
68274,120284
71444,131681
38851,55780
25939,49391
88901,184357
7301,228138
147091,198268
1132,179202
124272,41117
158508,287619
35172,31173
92488,291359
213664,255988
133517,199454
198843,145306
44844,89204
136356,235637
217888,135587
154480,283652
101221,313829
138862,247692
89960,49378
51264,94913
198020,1428
165343,29112
165681,143201
183092,53555
5786,79893
148347,279996
218739,120398
68426,118778
97345,124176
154819,207206
85961,267719
170970,78440
198318,105779
160523,23406
21524,33949
190955,42237
175701,56336
221726,216694
138704,204872
172469,19575
78985,47992
147534,203216
138707,222799
1953,98874
138453,101493
108462,184044
102762,216236
92410,25074
3311,71952
89888,80874
215785,232127
64802,127510
68654,159069
227466,201711
163402,171497
6608,124488
149253,88868
94428,23291
169764,157158
219241,139361
215784,216478
174870,236037
238606,24021
6318,67939
164877,266978
128921,323699
204239,290003
12534,7398
207488,209530
103167,86118
26115,151520
34884,270736
104852,13775
32816,48232
133997,178242
135596,123713
82836,129072
161927,29099
25533,227786
27881,317261
197007,60280
60592,138448
100215,57052
70992,255651
145181,35908
23281,243563
197817,167206
66310,143694
151686,211275
29044,272600
144878,288533
43214,133021
121694,213485
92062,304475
43050,97405
108516,106782
38532,201331
24766,59780
150365,55716
31727,310882
5689,216384
85176,107054
78588,15663
117645,217073
810,142915
77235,325827
13149,320360
2424,181468
136278,25734
152472,212868
26787,181563
26867,27638
160373,222141
167652,16974
174341,248836
123966,105999
120667,306563
128700,91367
79100,9060
16861,55404
102123,240384
77886,212340
239401,92044
174169,187261
107293,37289
37840,96709
138815,138676
155081,118839
56717,249815
177701,253967
181403,146641
123494,175878
237045,239421
237823,149755
40332,227471
159584,67879
77786,157358
87463,298192
63786,99503
113522,93968
200765,228637
227857,217055
62602,82124
101199,85441
65039,109500
122057,249403
37699,139906
134050,309440
208457,259596
178242,171600
155173,168737
197358,94622
182667,312117
205868,130485
231017,324016
71688,53749
17265,37533
9860,171801
54583,310609
13678,11913
67519,25006
206113,77320
11892,178258
187844,22855
231418,191343
205518,7015
114076,328059
90013,255657
165636,90782
219876,27863
19860,163848
199153,49089
112568,67405
99560,87003
48819,324681
177950,80475
83738,73657
11163,43158
46326,264447
166985,95479
43999,220755
33690,55140
217829,211669
214341,304016
222765,287878
4932,248247
75392,97178
148561,40716
208924,292681
155208,41318
83267,164276
48192,160610
49549,157884
48967,311401
14027,183158
157908,244286
196555,90985
149378,233865
38396,284099
151427,91023
58654,152598
174677,143790
151394,125463
46052,10129
141291,143663
16801,308086
73377,234673
44126,105771
60216,311492
34820,207404
110730,141885
27210,242211
239137,15968
63673,27440
158236,37261
22108,175164
158411,206357
150357,278225
227447,219752
161046,226850
18046,174483
54809,31972
76401,142490
78486,159027
194672,270809
188718,106445
144260,282553
211302,313288
55527,36606
164266,315639
113721,9582
164512,122478
164863,56349
197581,156497
131836,226095
232783,287560
225430,251207
163789,92805
218495,145610
75416,114869
95658,64391
62177,75370
69393,169066
97732,123163
98440,178872
208597,130561
156337,289631
110791,127599
14134,152241
54863,75366
98363,290856
114717,260200
9590,101898
87451,208658
226160,50695
118845,45792
235539,54162
175022,258038
144404,227964
60269,158661
90326,55508
109907,215897
210439,36661
199168,72462
109589,63982
239821,212530
148008,75679
117306,301264
231046,25616
72447,247201
137822,167787
98753,44506
237030,162629
204909,124895
152677,25565
213694,115805
25990,227664
2642,320808
159034,144777
134606,61268
213480,162158
195061,7374
73086,249961
149153,92653
38725,233064
48135,29407
52912,188398
53569,85729
9756,88411
164922,20674
97257,49729
223800,117309
30546,180662
16991,17537
103778,313864
82210,36530
53539,85290
95301,135471
193667,67686
22037,161150
215159,17549
79792,228953
18213,28781
137522,317490
161188,121763
237676,116291
1452,254048
4562,39237
215789,93189
29343,70094
63148,71336
89065,143677
228916,302153
112321,244382
181547,223668
94188,219527
85564,32702
223920,168015
180954,9677
14194,250311
138478,78001
100705,270513
201215,262184
71944,88935
150077,117674
158680,96797
211263,13186
134253,284838
121789,11949
16666,103255
33774,93859
227556,185501
5985,192882
230534,173853
111633,274248
132766,128279
106539,125014
12848,28535
146062,253331
232500,243611
49569,220084
3417,106194
33027,239005
97930,242583
55613,115959
20992,245616
51379,142040
201403,210613
53508,212127
23362,208552
33785,140182
1789,98378
138838,38736
74734,71356
216835,300993
201143,206697
227701,285163
92796,224417
73032,102335
81664,304824
69461,289577
164456,92629
120773,184787
56466,178567
31345,37760
38944,192110
50125,159439
149718,64652
36207,145895
39132,205804
206083,281107
132708,67538
204824,186128
239989,114747
226617,305410
43865,89591
232654,174451
61651,150478
157501,87208
108459,148068
67848,303580
83867,89825
208268,321225
111363,110017
174036,20029
185117,163028
16574,209601
207255,179661
228808,307787
219991,305936
217003,275337
47194,221729
196583,201154
172849,55804
14362,283752
175959,100797
16314,324286
54130,47638
162096,193734
224762,88174
60270,284732
74529,6149
40,154265
7570,261290
150445,226896
36368,13347
134659,141796
156739,171955
22465,307315
200240,273715
59258,31625
119894,17744
217486,208339
154734,11761
41698,84310
174338,116088
125777,247260
195676,286600
130217,135705
111675,285508
99516,239161
218592,327558
212269,273653
83008,14450
203905,167778
215939,169092
44883,147489
10602,72386
88574,62283
69932,176526
121682,132784
29587,238865
1186,15296
171490,276696
100663,124333
152815,255016
137246,174260
157033,213993
67013,271145
47041,32607
67296,285636
62353,246669
197644,308422
104857,71280
98156,90359
22728,123974
90566,292873
46411,59126
180531,246381
181913,141429
110579,110487
87000,67496
87878,147371
55771,285569
26864,100105
168920,12550
167787,95186
122137,187708
133723,257080
209610,284995
68716,176347
154928,123886
146692,312216
80817,300296
113167,279147
65848,232959
25050,287084
154106,71263
238054,274795
224247,130173
49296,318741
31486,303155
10133,26262
19751,190992
25513,110814
151905,148377
176928,167021
181769,107261
183701,217767
204860,39937
78877,191874
205574,165881
134657,21585
110237,311663
70871,120789
16371,79635
157803,272849
168992,39137
98804,220166
231953,323300
67303,79990
58445,304208
88547,42160
239884,289928
12488,5944
35409,263307
117968,320300
233217,160677
137752,302394
83717,278919
99175,13602
103590,140109
99708,317111
58038,171329
137541,131645
171828,38026
148528,304362
194967,278926
224064,159018
14167,212580
107924,180178
21999,206610
221895,259542
164761,265583
234342,1836
218612,167025
32091,21526
59627,105149
236723,22124
83860,178130
52241,224425
62148,80022
207927,178767
4599,236875
176300,9147
181624,115323
178997,209229
26849,29468
205158,186576
144487,158745
68729,259037
135794,290062
59323,220205
84807,227717
132829,161908
34834,298041
32503,313483
166079,58331
19576,151413
26439,235797
680,225568
28894,62209
221153,59422
206166,146372
195030,3914
122112,81839
192238,202758
143732,326955
165839,128846
201428,271655
204840,282772
3938,127942
204858,302941
31089,286177
172916,15769
12058,126025
174614,202964
79069,253502
104304,15408
215918,129662
96107,32408
19932,45946
39443,61862
51488,310946
53173,128800
170316,255575
211459,298560
150330,254740
69253,125804
78346,285908
79366,114368
56486,314930
227417,84081
237371,86846
203371,44272
221066,101912
227480,139273
39037,225113
183451,136154
237024,274461
28322,226549
126507,256593
202448,176542
26046,200150
76611,52486
96915,187942
75476,16950
12676,318489
176381,257612
27102,260299
164678,61500
119214,131738
234149,114157
70792,265134
22251,221522
98021,299701
189145,78024
221856,47792
237240,283583
34611,19405
104420,12099
166518,43689
112449,92640
78607,12654
165506,49382
158828,151595
68596,300381
165379,135506
26856,243735
6100,292103
214917,284916
47808,255585
56697,43658
35395,305890
175737,62950
16990,267825
56377,308672
132856,213404
234971,82992
19561,182171
39088,128764
87914,105854
49232,265286
35870,222471
153247,187287
660,198713
110826,63743
68928,225320
123512,74056
99395,194364
148669,313654
222086,326841
41628,3779
206199,254417
183377,44379
40399,62392
111516,250107
152564,328146
45522,45522
98009,282726
87493,292535
207347,234437
133911,105201
106392,246382
151775,81360
47477,12092
186237,14908
79297,75146
37438,234616
152887,236254
238299,251198
155123,130011
139384,241427
32116,196141
71208,125584
223679,299919
222419,60191
4260,249457
221480,217431
35210,63702
190811,91757
115852,242899
239827,288126
186700,22141
6831,96600
86690,61560
93309,307374
235646,56688
81694,154699
130619,121150
149427,132569
104553,70933
66178,209486
95912,25185
16358,51734
198504,281556
32728,86178
143057,131311
137805,164413
62445,268040
170079,214341
50682,168585
100981,242392
127610,325613
87846,228
55268,159056
33755,123846
88667,177929
93336,26451
133941,43877
41461,296679
74470,19809
169061,328181
169857,153812
138918,46196
206332,211550
15523,66301
236750,223226
53926,119258
94055,15246
31856,33585
214746,264784
88844,286510
25541,311615
78880,69114
166154,156667
78371,282565
134415,47049
67268,179172
202805,81910
134270,111077
187686,58134
221785,311083
54918,122370
24793,208463
23627,6776
164628,168412
65857,238633
183984,62317
44132,294942
92505,47731
126175,279964
237369,170497
16823,239131
238663,116193
220009,128732
235238,252740
208746,206134
189265,257860
42896,111628
122856,131660
75028,139811
100575,49050
54856,193371
166507,157752
191622,36243
2731,92184
204243,166113
43538,15405
77847,286370
91482,167413
239266,257046
186710,95440
231675,82309
188000,7464
122389,10352
186932,12196
89748,183450
234915,226739
101493,217145
76773,4961
152501,213827
58069,126599
194488,325831
150847,202875
59509,144105
169296,322091
33239,2568
20073,14492
206827,264476
88353,65650
84584,79331
48725,254577
157158,132180
222300,146258
30647,317120
117334,59869
102242,224295
226164,11743
98419,256074
111603,45404
143560,87992
20314,295382
17017,146426
76966,320625
214049,12435
106489,142174
130019,243019
157089,110150
23097,154121
123881,305563
4172,270721
188629,30877
111483,187739
177281,120916
117401,247302
237613,226607
165555,3922
197008,29599
125209,50017
14870,128119
182548,137339
47097,35189
113885,97619
134314,168362
79702,71634
75274,55783
160464,137977
208796,153107
133342,160487
236761,278056
211065,68038
21523,299114
83632,252623
205207,72837
37339,298471
44544,315665
49349,289404
216578,310478
155893,58776
230126,133380
204373,122389
44604,76488
196293,254338
219024,247290
235754,28324
44157,249690
181945,13202
108734,138011
51824,275390
46931,69765
13550,144293
3348,207116
156243,13955
148949,9867
231754,16693
143072,81265
238293,300348
206055,47719
201055,58835
4210,157622
35041,57532
229638,64044
104481,309872
63507,223088
90215,78421
6373,81899
218426,243069
28206,168320
157805,83760
141203,43761
203711,136825
174501,320259
141624,327822
170858,209788
32219,242881
657,300133
107949,25063
108271,160370
143355,187939
53006,220444
98335,89059
45161,287490
18375,243358
174339,257855
86650,142983
200532,149764
19150,300394
229435,4142
56057,317860
199624,31223
148391,40370
56202,91289
195413,64378
9671,14937
70542,124809
185068,63238
50643,8051
215710,30472
163846,270668
59644,20007
69272,155627
59062,31336
936,308331
204867,132285
231255,102412
160386,151334
232422,205830
24513,76612
136819,322494
92005,194195
168570,135569
122688,301866
224127,154549
178698,266437
169239,55495
203627,241964
217617,277102
74551,131375
186365,168708
39493,139060
150596,90566
162508,317872
114573,14478
188491,297646
124465,245737
215705,13394
51320,12695
195637,5880
157286,135989
91557,270056
173971,50426
193970,160306
16429,289786
13090,312464
64887,73362
146416,38292
94743,240265
88578,277145
160417,280589
162618,206528
4764,149593
94665,275378
230815,310472
137111,57652
220856,291780
201192,308885
55890,63265
37766,245940
110062,218387
44060,156691
51935,281535
162458,22828
56212,288749
15051,106489
69264,257345
181749,111609
158844,181632
218875,247883
83590,55007
147130,256302
178087,21279
159167,243639
72947,322373
95837,240503
91612,170321
223687,70302
87062,154100
11452,142094
92574,58910
163265,200360
10727,258538
127748,4413
200092,258707
35417,74763
238058,7344
155663,256277
82138,10171
13886,287931
154222,139065
211010,84704
22033,313937
138703,312571
156633,70455
71648,38414
96610,124175
164492,166047
115619,290150
224072,59852
186615,18629
123897,99521
143359,114362
112550,62919
162903,304840
173163,2011
117490,216654
110145,71060
202964,136193
40347,25881
231226,277190
69134,285857
184591,26355
194574,53178
18178,236884
35884,141517
219964,90387
162028,206084
105304,227455
168361,112661
52868,87956
115432,229662
224748,280065
189247,106394
139160,317787
130076,264070
8435,216060
88670,290432
15722,163835
70695,289113
58653,220367
144286,325556
148819,53584
112585,76479
33812,81733
125198,13709
33923,37312
103798,293236
143374,53088
179916,298843
114897,143834
103958,32768
159243,227830
68684,3286
199160,226463
217667,2661
125570,250153
84400,250939
143591,310363
157729,295998
158383,128503
200931,164483
79099,85361
132674,117544
74640,40046
219272,2801
5012,253326
54592,312615
28764,60097
227119,249276
191191,183161
4450,129512
143869,27955
66465,104358
99776,81848
82715,306868
28146,60884
89465,296053
38332,48150
36130,206793
104135,263932
225172,178973
142169,166227
136943,59170
169161,87837
93977,262252
29890,163580
175419,320112
200792,87229
145486,289635
237733,245995
160063,107768
131227,86159
201211,262463
48536,301970
136493,191646
2565,171646
125848,17362
77597,187729
172424,274753
180251,235478
176968,33340
69888,217003
223773,320483
229276,188608
58432,283124
15614,224346
15954,20310
230100,52206
211406,298897
148355,192290
228167,210951
224258,62520
193354,141219
106217,299708
10594,268848
61663,114968
12205,193134
216024,63359
196404,107827
74348,114670
10961,139179
173356,273604
214546,310628
163030,122888
67913,125876
192233,72840
194407,67329
18244,58361
32632,207131
238608,196278
80596,94489
16877,66255
100040,67572
165698,241720
239879,327009
157967,70601
175693,224143
49861,181145
211572,312876
204960,49410
228634,102730
52290,128465
147184,268211
94944,90305
70470,82724
232677,186629
85148,244747
220102,278118
160325,136599
179979,269939
217438,137263
172810,169660
8530,136359
102865,165608
235757,259342
180023,43497
46687,194624
167992,58721
16909,46141
64270,148602
120056,217086
45669,225651
65791,139730
55284,16675
196315,176762
181747,132
65115,196424
174270,143194
184396,200785
215818,264329
214713,49739
102081,164656
27568,311770
51035,111754
61373,192487
35215,232610
30233,182747
59998,264465
148707,149490
178390,197144
99387,3552
219228,278413
135701,146524
64283,123460
28202,142844
84154,289470
213415,118271
190388,244016
108762,137176
218489,131968
6939,43876
107771,230119
19799,323009
147506,261466
175573,56023
4471,262200
182920,74129
175234,227791
79058,303974
100648,255972
55194,183999
1705,18923
156642,253380
197866,217594
93449,237526
159908,315292
36584,117403
201263,216440
215922,67152
206441,176596
23434,328797
103961,265558
169130,282403
46496,166610
210001,257914
110329,291190
223794,262086
199431,12307
107363,102383
140921,192307
100866,266432
206308,200196
201890,297299
5503,75088
166889,278343
184887,71093
100940,22602
33331,207744
213520,153463
187632,151140
104497,215954
25633,78875
230741,297375
157991,247729
85160,302274
215744,250142
75734,5755
186170,254876
179069,236747
116713,322859
225618,30863
44740,287762
142040,18048
222251,158565
12183,225385
91682,13785
121905,140491
206216,113690
167700,127904
150603,197502
174209,70590
53732,38735
175507,33195
92943,216128
24384,71927
232187,183359
79186,265615
73400,274962
165335,147131
164017,27372
217128,198605
23554,150399
112695,267772
216162,247146
158729,213076
8454,77911
206472,186242
11612,151594
6843,151569
10462,41666
235086,127483
156416,97968
160309,86292
26784,140324
54168,58989
74183,20297
136265,217971
91856,153978
36510,124038
12568,26987
88504,315377
233780,296948
177567,323736
121510,171230
217600,154156
150444,87170
146432,298979
102800,106679
206255,267901
192781,39278
175537,56553
49092,262997
234633,227672
18176,218282
73460,296620
129720,190763
231208,211523
37604,76100
170099,137618
106639,86572
172214,253528
86402,172704
150231,247331
88611,1418
128404,115426
166166,183784
66092,54695
62165,47079
76704,287646
41962,42825
79381,215750
124810,281068
154872,164218
226868,222510
99486,5927
35801,203712
22594,152298
225105,238988
206685,289926
239323,157485
236953,119907
232999,210034
73562,302700
131919,219409
122963,284801
148921,98482
191615,184220
77985,241447
216124,194844
129548,191350
148259,228171
61668,3903
227714,266986
95926,238627
56143,90054
165029,22857
85294,76230
9763,248264
112196,157216
176589,51338
233005,223765
153346,88069
180699,9003
77002,3106
43623,70150
22872,224545
143776,269695
204747,263778
188566,81213
53075,212558
16935,76085
133381,141187
75308,254627
184893,149103
193371,31820
126429,177889
116976,205106
17078,155121
176564,95634
154439,121072
155312,70807
41122,297013
96189,302569
235159,184237
6347,149856
147778,246136
6065,15422
190268,320187
19180,201145
224484,61261
16793,146561
207787,148912
43414,307002
105049,157284
7863,260296
238267,195087
192047,141381
90980,205189
203001,90536
133389,307851
88009,294110
179053,172533
226931,172619
229169,59653
145243,84008
5011,118701
16481,205086
9758,175727
113526,43451
221544,233861
213575,274135
13733,12438
46601,92119
143928,143060
25363,32639
182784,162667
25447,144285
172051,87610
186255,276154
109286,11273
124395,304706
62770,176558
195263,129815
199677,227978
181845,128683
219220,142848
87036,84859
172600,31715
151987,263322
140284,201988
194839,90770
5066,53547
31646,32519
137969,134337
162257,15503
184776,166875
102221,235877
184948,120459
159146,119002
167297,252177
222864,145574
154726,163182
16791,276464
216538,180818
99713,303661
57671,190413
43172,232526
12127,61274
88033,291628
229466,220977
17090,224808
53736,175928
205041,71632
230377,222600
31474,202690
157216,75075
3401,216806
68052,161895
132031,251078
181594,239594
60970,22613
24625,247394
122635,253466
35752,65408
64431,47678
66861,3420
193298,227679
216929,29465
62675,75673
214065,259124
221948,155356
123958,100983
186103,7933
149672,25458
86462,203101
25278,3394
200077,194286
184309,160762
18764,267399
110759,82148
45508,303305
199832,275347
200737,217200
66661,131214
161617,76986
124235,140241
65966,11819
4000,36427
15932,274785
217182,7058
191362,110553
165677,149265
90421,117209
27134,53924
179796,325786
227161,316088
160506,111781
10786,92154
133633,197429
14652,178381
80463,143188
46387,175786
206185,229537
152790,130321
152179,107725
13216,39957
192614,55633
114786,72389
136231,14752
61367,151885
181349,190819
201779,288234
107230,187327
22371,151915
82603,17093
42189,248899
218087,69409
99604,192954
146099,218050
210700,137340
235860,227524
215324,276151
75559,134819
121232,250573
194275,233954
36732,24543
204351,259691
108005,283717
133024,5931
155458,35700
12306,279009
15399,86588
212713,70866
41917,203601
92631,287927
143435,195743
35508,299049
144105,195777
184348,251984
53636,198816
136241,53044
153888,93585
210620,70322
172426,12701
122368,44498
226064,111683
114598,160712
206206,240262
142716,77666
57676,271060
19613,326724
80669,238931
193378,178028
71167,16984
95442,318853
75895,287426
35681,50762
123286,162248
3560,239166
198292,82085
98359,64499
148732,151059
103217,208871
136580,303488
178011,208837
227812,25827
14159,325061
76034,191595
219380,122052
208824,183456
153211,166366
220620,150105
159644,306693
3955,311998
183952,124482
27506,182882
171751,149975
159186,2476
61596,24184
45228,151986
47921,249466
111006,240207
222088,1560
125501,185685
30047,298299
5181,105759
55561,40641
116732,318992
97874,291321
126539,36643
64698,259099
151920,34519
11728,81374
120955,102155
48843,95754
164649,62256
228627,156621
177257,290886
4170,256421
45423,17092
219166,14680
77571,142949
130335,196228
17454,101278
82607,72769
89246,5656
108243,141241
166087,197057
72622,19635
200425,288155
100205,284014
112773,280698
50117,196825
94474,202011
164744,188339
55312,98697
96675,183517
192411,136284
96882,80014
63411,187409
6008,188719
26905,233400
15574,66086
45635,217850
146673,278860
88342,306043
105514,279637
158988,31041
86333,229612
121479,312028
124597,328721
225374,849
185532,165092
239154,294880
208178,84063
41107,73219
183262,304280
139224,56572
124473,2800
235060,179144
141374,112999
234209,184521
46247,64317
166078,57996
227712,313233
30300,75952
182627,32223
155915,175555
211028,103741
221025,222987
21861,287196
198142,322979
141262,3550
152300,18456
49708,132915
49688,57530
188916,120061
177796,166778
65636,57356
169643,183229
91281,56194
9562,310556
229327,159699
106562,31529
56263,108948
143494,49615
17979,185191
226513,26431
32923,17663
93462,49646
133624,324512
204610,30272
206749,152435
166272,130761
36695,301392
171693,303975
66934,217841
116850,153630
235052,79881
22396,90392
24422,260751
81002,40003
8009,74174
19421,109975
66168,114555
229127,80414
207407,16548
100751,216353
158525,223249
218450,87634
126645,246552
159409,7259
185792,147221
7299,146338
144653,58634
140695,200757
107497,23031
173339,137135
97990,18183
11287,23756
237386,309648
127151,254332
183747,219003
122055,32706
225982,24108
174086,154958
90580,127065
173951,264577
222031,270436
71585,286885
123323,318276
84310,209249
1793,307595
28453,142422
108283,206153
113060,33668
57277,106431
230077,92858
95414,291732
129733,92391
60558,207175
137967,45766
215795,236343
176192,206648
44600,157855
47002,19828
131108,274271
60560,23107
224909,105236
191463,124608
150908,124654
30856,201343
25537,163997
238355,222647
136558,78256
210118,250196
77723,310536
186778,264167
174500,178405
57528,66902
201240,311559
163252,217592
187980,275059
199442,308592
63377,217489
131171,318621
149826,291518
202246,190867
90782,309053
229755,229606
118461,106790
158076,158683
12225,250742
12054,286387
102480,226184
41582,2973
215736,19213
55505,15527
99697,99977
183172,175225
93340,195248
223067,258500
15899,217425
146985,254757
176359,121297
212051,97821
206850,221887
118990,275604
22788,319899
238988,124901
128121,67082
47621,293208
184970,281315
72242,285164
6246,212022
176325,109391
224134,65137
67637,195014
98083,109728
56071,308486
169706,267203
177597,52984
210852,241052
229615,3108
65578,50850
182617,255249
148628,181740
38580,305625
141627,99525
142701,141887
158723,212613
168181,197847
113472,301468
81168,311672
27383,220102
34737,32170
18717,220119
151281,116649
127119,83303
52323,307183
89493,54704
58172,275554
62966,60227
219290,163688
133702,80950
123092,268288
3475,127080
135183,210964
28626,306899
219325,61428
28462,135298
159127,282646
105789,306016
85192,145774
34359,231808
146001,257688
139703,197723
50982,127953
15974,74419
20374,141586
142335,269063
131666,199253
103334,321864
1460,153135
124934,200194
51121,219600
82584,9976
45557,85796
179759,317106
54739,301830
122738,323230
17625,125895
205600,325157
141988,300179
162459,165731
121761,43525
4285,127548
37267,249990
237663,50723
33005,325238
122428,77448
156215,94973
71620,309267
35694,146052
202718,294171
182069,168564
160169,286977
78108,163787
230220,244132
9365,305734
89408,174887
20562,303827
83634,166155
215764,206699
55717,287658
37655,192562
103489,271843
131737,127205
11693,193984
43540,328614
156753,6125
37245,317598
35907,28395
5455,104863
181968,195206
185421,238568
159405,108959
162533,188394
10042,200622
138365,74665
110326,86489
170986,4703
134085,284598
199028,22538
152281,162328
205183,287498
1816,215768
134006,197179
155223,224838
106646,320130
78995,43919
102610,284420
223484,109968
168163,236370
100311,93148
181463,291783
53171,287360
15624,26155
140369,12661
76620,269377
49642,308614
6419,239327
10427,328581
174555,118288
8959,192024
20178,245417
101301,75303
104855,49526
86326,230466
126322,290306
11124,328274
227787,291358
150161,317337
23346,15336
72926,176821
157349,2529
204552,304443
64041,133981
98060,84067
217113,315849
62442,175763
27072,139018
231926,89284
146401,36132
47389,318958
170838,13763
183289,166244
51679,77219
209160,10118
228431,83841
180621,225419
218462,173016
32447,18523
35251,157330
178569,303525
191662,9568
75599,270815
152322,38989
89255,198865
100010,236615
131877,176544
137932,156690
101753,223551
215416,278003
236911,122562
129690,191052
220366,188466
197980,164610
106012,96607
42968,87388
143998,195314
224189,109713
103065,120615
180362,148205
19252,50742
60582,304508
171535,90987
67327,257067
25576,143536
201526,13257
135773,76870
5893,322264
205392,314131
183125,220929
71159,324805
229541,50653
112954,4789
34667,297613
53523,280339
108971,10599
148329,211495
67407,28169
231961,222841
68733,318698
75522,150791
38465,191268
184703,177036
100471,275017
34428,279547
49188,182312
152209,3627
78217,199939
114110,38773
123236,95937
10929,227050
193844,117683
27655,308040
217554,94343
178611,255294
70410,270122
74141,142063
162706,61859
164234,77735
140372,57728
88425,211184
107506,192848
222208,90667
225966,224946
164181,9705
226446,123840
204974,169867
185847,6252
58611,180324
192705,307562
25346,215877
44444,146670
104909,222529
234128,39443
91528,82750
20463,114043
67524,260980
48675,94816
203866,184095
227711,284930
154094,88496
19963,236827
147010,81513
14632,248172
234052,251652
116556,95893
103419,154320
233877,111372
177952,308636
152774,163330
62919,109499
116408,79717
71413,105985
197572,110467
174537,94052
108466,150012
51229,250313
19767,103483
66255,76478
225999,99753
155358,136180
85435,21549
149497,22778
165231,103723
65219,120018
140391,318821
75724,224395
126989,66635
220830,114117
107698,15652
71318,259475
27778,191527
34139,311417
105077,296882
125191,18349
158506,65619
14237,208745
207612,222672
183391,85294
181722,57120
215228,188256
42155,107908
37163,234400
64586,317732
232195,176944
82520,168312
172694,92130
27373,159408
72153,16841
101216,256569
76499,81932
20712,150480
220706,97167
72494,240291
227209,178756
171169,255766
170396,182182
193679,220616
199687,153662
227247,60263
37478,44373
41340,190815
26800,172300
132976,26193
129983,81683
32635,115730
168611,300963
546,122708
19572,228069
145927,152851
143889,75364
17531,257341
52311,93333
39842,140642
169047,139798
212804,203168
81823,263365
51538,216713
26649,167964
216443,98310
186360,321336
230695,160245
62161,102607
106190,114392
433,56382
106925,168929
199542,144940
22063,101229
50045,3626
130777,302531
195351,42077
173714,280837
101285,45995
43271,107807
181441,151973
53202,77902
194959,99317
78879,128613
118355,285994
237034,270576
210421,147967
167372,320156
37325,69751
138329,224328
78934,9039
102705,222443
77952,214874
215016,318930
165586,260452
103498,241931
150354,105506
68280,302273
53871,300303
12574,199857
137229,305596
200939,326031
153923,113324
163050,49165
157757,273585
62261,11809
203117,267847
214571,39544
9385,125955
5720,75014
99978,114062
27572,57107
233679,137459
170853,135673
8463,290190
82956,84570
100912,155298
105178,311111
188672,326484
42121,71156
231244,87808
24521,15037
25900,97043
87558,171969
232832,30511
189203,316166
143485,106301
6201,306932
72606,135344
71222,67950
52143,231820
133395,163795
219287,66602
108592,57445
6187,284896
77939,171416
23105,178112
182895,196458
20527,196192
7072,45512
147483,114080
158238,244884
238131,397
189842,41598
154951,41073
11423,155043
203994,93015
222397,289733
69583,255486
101156,308373
170480,141034
207408,179981
105332,326166
153491,200680
193219,82196
236118,103302
73486,314125
195264,123965
159020,150118
32573,298161
175647,126795
87654,28261
56699,228768
37822,272423
126706,105698
206364,297052
110717,133815
237020,239281
43826,194773
141719,146807
210699,106236
132384,79729
2972,325081
91314,149077
9999,252121
169684,199765
84893,298793
126883,81687
92077,84247
14213,97338
31048,4758
53796,205396
96799,113220
67184,198806
195022,94578
158601,57027
2522,207036
165316,227241
143969,134765
19320,78432
163459,292792
70536,33211
208829,318972
7412,22951
103758,11957
60901,13345
98974,35414
17196,266217
50945,105484
151290,44810
78100,20263
179167,127281
45167,236592
78724,137269
89599,136650
51305,81162
186491,91121
36019,95956
213648,266823
170908,113317
179333,197189
26153,65173
187308,7319
224363,88966
181459,321537
144869,259279
102666,229924
232281,258778
76909,84895
134348,285942
233766,46792
149494,91660
62948,129258
158139,292892
213343,139105
131790,271095
206479,203629
204979,115756
70713,138765
10940,278695
23523,245555
67646,235473
231513,189604
114794,291890
193105,131326
226016,152589
114427,174585
77660,243794
229589,270790
196219,43524
187408,177962
210335,245018
100356,170692
168543,37876
234794,269234
202032,873
167517,249185
152358,108770
224583,134063
48556,120099
62724,234430
67470,94499
211584,14991
127753,27631
40166,156277
157563,280629
208864,228690
103460,280660
10906,317659
122371,138876
130559,80847
102984,62832
8082,64777
47235,264037
149508,318996
234602,234382
221519,32525
95713,48976
42692,254274
197475,10790
190025,230648
169257,181601
62608,14046
151166,138052
61899,276369
191835,147599
62927,181354
197569,84090
58520,270583
34531,327177
11284,88819
10047,19921
150850,39493
37413,185461
36011,108971
229843,146685
14913,131245
227132,275790
202452,312724
66822,20912
99653,260875
32539,13677
49586,318526
190046,320159
167386,278814
126077,321582
194380,105582
207759,305408
86080,40656
65886,183185
222353,161171
40495,137634
90482,133426
207657,306372
231820,171907
143026,118333
90022,248619
226435,238908
147967,209814
154831,203376
195899,313482
110724,125045
65342,84362
49291,177190
204874,17650
6978,86681
144292,235328
235404,261291
68235,94674
121904,250645
225071,168897
164164,223851
98317,185735
220840,296455
10945,317581
104763,123256
122362,276446
182672,74157
74069,22848
43644,249347
211480,18173
134595,319737
30431,200031
213213,74808
219229,166315
61625,257614
215995,74593
4305,66357
133772,205969
203807,187774
185449,43462
132969,7745
162792,229145
18785,6452
208186,25713
9021,11794
94577,97753
146250,33839
53879,87010
200069,52001
24940,248597
203028,189467
55165,79037
107455,271811
213633,47480
227067,54937
148806,19806
56249,234752
151004,70390
224136,72834
86432,145736
163,118328
117199,118279
46855,145704
152332,154468
116781,64136
102552,171203
67090,282878
84797,251903
203366,225541
